x,y
80,1960
100,1960
120,1960
140,1960
160,1960
180,1960
200,1960
220,1960
240,1960
260,1960
280,1960
300,1960
320,1960
340,1960
360,1960
380,1960
400,1960
420,1960
440,1960
460,1960
480,1960
500,1960
520,1960
540,1960
560,1960
580,1960
600,1960
620,1960
640,1960
660,1960
680,1960
700,1960
720,1960
740,1960
760,1960
780,1960
800,1960
820,1960
840,1960
860,1960
880,1960
900,1960
920,1960
940,1960
960,1960
980,1960
1000,1960
1020,1960
1040,1960
1060,1960
1080,1960
1100,1960
1120,1960
1140,1960
1160,1960
1180,1960
1200,1960
1220,1960
1240,1960
1260,1960
1280,1960
1300,1960
1320,1960
1340,1960
1360,1960
1380,1960
1400,1960
1420,1960
1440,1960
1460,1960
1480,1960
1500,1960
1520,1960
1540,1960
1560,1960
1580,1960
1600,1960
1620,1960
1640,1960
1660,1960
1680,1960
1700,1960
1720,1960
1740,1960
1760,1960
1780,1960
1800,1960
1820,1960
1840,1960
1860,1960
1880,1960
1900,1960
1738,1960
1738,1940
1738,1920
1738,1900
1738,1880
1738,1860
1739,1840
1739,1820
1739,1800
1739,1780
1739,1760
1739,1740
1739,1723
1740,1703
1741,1683
1743,1663
1744,1643
1745,1623
1747,1603
1748,1583
1749,1564
1751,1544
1753,1524
1755,1504
1757,1484
1759,1464
1761,1445
1762,1428
1763,1408
1764,1388
1764,1368
1765,1348
1766,1328
1766,1312
1769,1293
1772,1273
1775,1253
1778,1233
1781,1214
1782,1211
1788,1192
1794,1173
1800,1154
1806,1135
1809,1124
1817,1106
1824,1087
1831,1069
1839,1050
1842,1043
1848,1024
1855,1005
1861,986
1868,967
1869,963
1873,943
1876,923
1880,904
1883,884
1884,882
1880,902
1877,922
1873,941
1870,961
1869,963
1863,982
1856,1001
1850,1019
1843,1038
1842,1043
1834,1061
1827,1080
1819,1099
1812,1117
1809,1124
1803,1144
1797,1163
1791,1182
1785,1201
1782,1211
1785,1191
1787,1171
1790,1151
1793,1132
1795,1123
1793,1103
1791,1083
1790,1063
1788,1043
1787,1035
1788,1015
1788,995
1789,975
1789,956
1789,951
1790,931
1792,911
1793,891
1795,871
1795,869
1793,889
1792,909
1791,929
1789,949
1789,951
1789,971
1788,991
1788,1011
1787,1031
1787,1035
1789,1055
1791,1075
1792,1095
1794,1115
1795,1123
1792,1143
1789,1163
1786,1182
1783,1202
1782,1211
1779,1231
1776,1250
1773,1270
1770,1290
1767,1310
1766,1312
1761,1293
1755,1274
1749,1255
1744,1236
1741,1226
1740,1206
1738,1186
1737,1166
1736,1146
1736,1138
1736,1118
1737,1098
1737,1078
1737,1058
1738,1053
1735,1033
1733,1014
1731,994
1728,974
1728,972
1730,992
1733,1012
1735,1031
1737,1051
1738,1053
1737,1073
1737,1093
1736,1113
1736,1133
1736,1138
1737,1158
1738,1178
1739,1198
1740,1218
1741,1226
1746,1245
1752,1264
1758,1284
1763,1303
1766,1312
1765,1332
1765,1352
1764,1372
1763,1392
1763,1412
1762,1428
1765,1409
1768,1389
1772,1369
1775,1349
1777,1333
1782,1313
1787,1294
1791,1274
1796,1255
1799,1241
1805,1222
1811,1203
1817,1184
1823,1165
1826,1154
1827,1134
1829,1114
1830,1094
1831,1074
1832,1066
1834,1047
1835,1027
1837,1007
1839,987
1839,982
1848,964
1857,946
1866,928
1875,910
1876,908
1867,926
1858,944
1849,962
1840,980
1839,982
1838,1002
1836,1022
1834,1042
1832,1062
1832,1066
1831,1086
1829,1106
1828,1126
1826,1146
1826,1154
1820,1173
1814,1192
1808,1212
1803,1231
1799,1241
1795,1261
1790,1280
1785,1300
1781,1319
1777,1333
1774,1352
1771,1372
1768,1392
1765,1412
1762,1428
1760,1448
1758,1468
1756,1488
1754,1508
1753,1528
1751,1548
1749,1564
1749,1544
1750,1524
1750,1504
1751,1484
1751,1465
1754,1445
1756,1425
1758,1405
1761,1385
1763,1369
1766,1349
1769,1329
1772,1309
1774,1289
1776,1279
1774,1259
1771,1239
1769,1219
1767,1199
1766,1192
1761,1172
1757,1153
1753,1133
1748,1114
1747,1109
1752,1090
1758,1070
1763,1051
1768,1032
1768,1030
1763,1049
1758,1068
1753,1088
1748,1107
1747,1109
1752,1129
1756,1148
1760,1168
1765,1187
1766,1192
1768,1212
1770,1231
1773,1251
1775,1271
1776,1279
1796,1283
1815,1288
1834,1293
1854,1297
1856,1298
1836,1293
1817,1288
1797,1284
1778,1279
1776,1279
1773,1298
1770,1318
1767,1338
1764,1358
1763,1369
1766,1349
1770,1329
1774,1310
1778,1290
1778,1288
1774,1308
1771,1327
1767,1347
1763,1367
1763,1369
1760,1388
1758,1408
1756,1428
1753,1448
1751,1465
1751,1485
1750,1505
1750,1525
1749,1545
1749,1564
1748,1584
1746,1604
1745,1624
1744,1644
1743,1664
1741,1684
1740,1704
1739,1723
1737,1703
1735,1683
1733,1663
1731,1643
1728,1624
1726,1604
1724,1584
1722,1567
1722,1547
1722,1527
1721,1507
1721,1487
1721,1467
1720,1453
1717,1433
1713,1414
1709,1394
1705,1374
1702,1357
1703,1337
1703,1317
1704,1297
1704,1277
1705,1266
1707,1246
1709,1226
1711,1206
1713,1187
1714,1179
1715,1159
1715,1139
1716,1119
1716,1099
1716,1094
1721,1075
1726,1055
1731,1036
1736,1016
1737,1014
1732,1034
1727,1053
1722,1073
1717,1092
1716,1094
1716,1114
1715,1134
1715,1154
1714,1174
1714,1179
1712,1199
1710,1219
1708,1238
1706,1258
1705,1266
1704,1286
1704,1306
1703,1326
1702,1346
1702,1357
1688,1343
1673,1329
1658,1315
1644,1302
1641,1299
1634,1280
1628,1261
1622,1242
1616,1222
1615,1221
1621,1240
1628,1259
1634,1278
1640,1297
1641,1299
1655,1312
1670,1326
1684,1340
1699,1354
1702,1357
1706,1376
1710,1396
1713,1416
1717,1435
1720,1453
1726,1434
1731,1414
1736,1395
1741,1376
1744,1364
1746,1344
1748,1324
1750,1304
1753,1284
1754,1274
1759,1255
1764,1235
1769,1216
1774,1197
1776,1189
1778,1170
1780,1150
1782,1130
1785,1110
1785,1105
1776,1088
1767,1070
1758,1052
1749,1034
1748,1032
1757,1050
1766,1068
1775,1086
1784,1104
1785,1105
1783,1125
1781,1145
1778,1165
1776,1185
1776,1189
1771,1209
1766,1228
1761,1248
1756,1267
1754,1274
1752,1294
1749,1314
1747,1334
1745,1354
1744,1364
1739,1383
1734,1402
1729,1422
1724,1441
1720,1453
1721,1473
1721,1493
1722,1513
1722,1533
1722,1553
1722,1567
1721,1547
1719,1527
1717,1507
1715,1487
1714,1467
1712,1447
1712,1446
1713,1426
1714,1406
1716,1386
1717,1366
1719,1346
1719,1340
1721,1320
1723,1300
1725,1280
1727,1260
1729,1240
1729,1237
1732,1217
1736,1197
1739,1178
1742,1158
1744,1147
1746,1128
1749,1108
1751,1088
1754,1068
1755,1060
1756,1040
1758,1020
1759,1000
1761,981
1761,976
1757,956
1754,936
1750,917
1747,897
1746,895
1750,915
1753,934
1757,954
1761,974
1761,976
1759,996
1758,1016
1756,1036
1755,1055
1755,1060
1752,1080
1750,1100
1747,1120
1745,1140
1744,1147
1741,1167
1737,1187
1734,1207
1731,1226
1729,1237
1732,1217
1734,1197
1737,1177
1739,1158
1740,1149
1737,1129
1733,1109
1730,1090
1726,1070
1725,1062
1721,1043
1718,1023
1714,1003
1711,984
1710,979
1716,960
1722,941
1729,922
1735,903
1735,901
1729,920
1723,939
1717,958
1711,977
1710,979
1714,999
1717,1019
1721,1038
1724,1058
1725,1062
1728,1082
1732,1102
1736,1122
1739,1141
1740,1149
1738,1168
1735,1188
1733,1208
1730,1228
1729,1237
1727,1257
1725,1277
1723,1297
1721,1316
1720,1336
1719,1340
1718,1360
1716,1380
1715,1400
1713,1419
1712,1439
1712,1446
1709,1426
1707,1406
1704,1386
1702,1366
1700,1352
1702,1332
1703,1312
1704,1292
1706,1272
1706,1260
1711,1240
1716,1221
1721,1201
1726,1182
1728,1174
1732,1155
1736,1135
1740,1116
1744,1096
1745,1091
1743,1071
1742,1051
1740,1031
1739,1011
1739,1009
1740,1029
1742,1049
1743,1069
1745,1089
1745,1091
1741,1111
1737,1130
1733,1150
1729,1170
1728,1174
1723,1194
1718,1213
1713,1233
1708,1252
1706,1260
1691,1247
1676,1234
1661,1221
1645,1208
1644,1207
1659,1219
1674,1232
1690,1245
1705,1258
1706,1260
1705,1279
1704,1299
1702,1319
1701,1339
1700,1352
1703,1372
1705,1392
1707,1412
1710,1432
1712,1446
1713,1466
1715,1486
1717,1505
1719,1525
1721,1545
1722,1565
1722,1567
1725,1587
1727,1606
1729,1626
1731,1646
1733,1666
1735,1686
1737,1706
1739,1723
1739,1743
1739,1763
1739,1783
1739,1803
1739,1823
1738,1843
1738,1863
1738,1883
1738,1903
1738,1923
1738,1943
1738,1960
1739,1940
1739,1920
1740,1900
1741,1880
1741,1860
1742,1840
1742,1820
1743,1800
1744,1780
1744,1760
1745,1740
1746,1720
1746,1700
1747,1680
1747,1660
1748,1640
1749,1620
1749,1618
1750,1598
1752,1578
1754,1558
1755,1538
1757,1518
1758,1498
1760,1478
1762,1458
1763,1438
1765,1418
1766,1407
1768,1387
1771,1368
1773,1348
1776,1328
1778,1308
1781,1288
1783,1268
1784,1261
1788,1241
1792,1221
1796,1202
1800,1182
1804,1162
1808,1143
