x,y
20,490
45,490
70,490
95,490
120,490
145,490
170,490
195,490
220,490
245,490
270,490
295,490
320,490
345,490
370,490
395,490
420,490
445,490
470,490
320,490
319,417
318,346
323,331
323,331
318,346
323,331
309,330
318,346
309,330
323,327
318,346
323,327
309,332
318,346
309,332
317,322
318,346
317,322
308,333
318,346
308,333
315,323
318,346
315,323
327,328
318,346
327,328
332,339
318,346
319,417
320,490
319,319
318,252
323,237
323,237
318,252
323,237
309,237
318,252
309,237
323,236
318,252
323,236
309,239
318,252
309,239
316,229
318,252
316,229
307,240
318,252
307,240
314,229
318,252
314,229
325,234
318,252
325,234
331,246
318,252
319,319
319,192
320,133
321,77
321,23
322,-29
322,-81
319,-87
319,-87
322,-81
319,-87
323,-91
322,-81
323,-91
318,-88
322,-81
318,-88
323,-91
322,-81
323,-91
327,-88
322,-81
327,-88
322,-92
322,-81
322,-92
326,-88
322,-81
326,-88
321,-91
322,-81
321,-91
326,-88
322,-81
322,-29
321,23
321,77
320,133
319,192
317,149
317,107
320,95
320,95
317,107
320,95
310,95
317,107
310,95
320,92
317,107
320,92
311,95
317,107
311,95
321,92
317,107
321,92
312,94
317,107
312,94
322,100
317,107
322,100
322,113
317,107
322,113
319,128
317,107
317,149
319,192
319,319
320,490
127,490
125,330
125,262
130,247
130,247
125,262
130,247
116,246
125,262
116,246
131,245
125,262
131,245
117,248
125,262
117,248
124,237
125,262
124,237
115,249
125,262
115,249
122,238
125,262
122,238
133,244
125,262
133,244
139,255
125,262
125,330
124,261
123,195
122,180
122,180
123,195
122,180
133,184
123,195
133,184
129,173
123,195
129,173
131,184
123,195
131,184
121,177
123,195
121,177
113,184
123,195
113,184
123,177
123,195
123,177
113,183
123,195
113,183
123,178
123,195
124,261
125,330
124,261
124,195
122,180
122,180
124,195
122,180
133,184
124,195
133,184
129,174
124,195
129,174
131,184
124,195
131,184
121,177
124,195
121,177
113,184
124,195
113,184
124,178
124,195
124,178
113,183
124,195
113,183
123,178
124,195
124,261
125,330
127,490
128,334
126,265
125,198
124,184
124,184
125,198
124,184
135,188
125,198
135,188
131,177
125,198
131,177
133,188
125,198
133,188
123,181
125,198
123,181
115,188
125,198
115,188
125,181
125,198
125,181
115,187
125,198
115,187
125,181
125,198
126,265
128,334
127,266
132,251
132,251
127,266
132,251
118,250
127,266
118,250
133,249
127,266
133,249
118,252
127,266
118,252
126,242
127,266
126,242
117,253
127,266
117,253
124,242
127,266
124,242
135,248
127,266
135,248
141,259
127,266
128,334
130,268
131,204
133,142
136,130
136,130
133,142
136,130
127,129
133,142
127,129
137,129
133,142
137,129
127,131
133,142
127,131
132,123
133,142
132,123
126,132
133,142
126,132
131,124
133,142
131,124
139,128
133,142
139,128
142,136
133,142
131,204
130,268
128,334
127,490
130,414
124,397
124,397
130,414
124,397
142,400
130,414
142,400
131,388
130,414
131,388
144,400
130,414
144,400
134,388
130,414
134,388
120,395
130,414
120,395
135,389
130,414
135,389
120,395
130,414
120,395
135,389
130,414
127,490
125,371
123,299
120,229
120,214
120,214
120,229
120,214
130,217
120,229
130,217
119,212
120,229
119,212
129,217
120,229
129,217
120,211
120,229
120,211
110,217
120,229
110,217
121,211
120,229
121,211
110,217
120,229
110,217
121,212
120,229
123,299
125,371
125,302
131,287
131,287
125,302
131,287
116,286
125,302
116,286
130,283
125,302
130,283
117,288
125,302
117,288
124,277
125,302
124,277
115,288
125,302
115,288
123,278
125,302
123,278
134,283
125,302
134,283
139,295
125,302
125,371
127,490
129,294
130,209
132,127
133,74
134,23
133,12
133,12
134,23
133,12
140,15
134,23
140,15
137,8
134,23
137,8
140,15
134,23
140,15
133,10
134,23
133,10
127,15
134,23
127,15
134,11
134,23
134,11
126,15
134,23
126,15
134,11
134,23
133,74
132,127
132,74
137,63
137,63
132,74
137,63
128,60
132,74
128,60
138,61
132,74
138,61
129,60
132,74
129,60
139,62
132,74
139,62
129,60
132,74
129,60
139,62
132,74
139,62
129,59
132,74
129,59
123,67
132,74
132,127
130,209
129,294
128,230
134,215
134,215
128,230
134,215
119,216
128,230
119,216
132,212
128,230
132,212
119,217
128,230
119,217
127,207
128,230
127,207
118,218
128,230
118,218
125,207
128,230
125,207
137,213
128,230
137,213
142,225
128,230
129,294
129,234
129,175
130,119
130,64
125,55
125,55
130,64
125,55
132,50
130,64
132,50
124,54
130,64
124,54
132,51
130,64
132,51
124,54
130,64
124,54
131,50
130,64
131,50
137,56
130,64
137,56
130,50
130,64
130,50
136,56
130,64
130,119
129,175
129,234
129,294
131,233
132,174
134,116
137,105
137,105
134,116
137,105
127,105
134,116
127,105
137,103
134,116
137,103
127,106
134,116
127,106
134,100
134,116
134,100
127,107
134,116
127,107
132,99
134,116
132,99
140,103
134,116
140,103
144,112
134,116
132,174
131,233
129,294
127,490
369,490
367,417
366,398
366,398
367,417
366,398
380,402
367,417
380,402
365,394
367,417
365,394
380,402
367,417
380,402
366,393
367,417
366,393
353,402
367,417
353,402
368,394
367,417
368,394
353,401
367,417
353,401
369,395
367,417
369,490
367,378
369,313
370,249
372,187
375,175
375,175
372,187
375,175
365,175
372,187
365,175
376,173
372,187
376,173
366,176
372,187
366,176
372,169
372,187
372,169
365,177
372,187
365,177
370,169
372,187
370,169
378,173
372,187
378,173
381,181
372,187
370,249
369,313
367,378
362,310
359,244
359,230
359,230
359,244
359,230
369,234
359,244
369,234
361,226
359,244
361,226
369,234
359,244
369,234
361,227
359,244
361,227
350,234
359,244
350,234
352,223
359,244
352,223
349,235
359,244
349,235
351,224
359,244
362,310
367,378
369,490
418,490
419,356
420,292
421,229
422,168
426,157
426,157
422,168
426,157
418,154
422,168
418,154
428,155
422,168
428,155
418,154
422,168
418,154
428,156
422,168
428,156
418,154
422,168
418,154
428,156
422,168
428,156
419,153
422,168
419,153
413,161
422,168
421,229
420,292
419,356
420,262
420,216
420,175
424,163
424,163
420,175
424,163
414,163
420,175
414,163
424,160
420,175
424,160
415,163
420,175
415,163
424,160
420,175
424,160
415,162
420,175
415,162
426,168
420,175
426,168
426,181
420,175
426,181
422,196
420,175
420,216
420,262
419,356
418,490
417,332
415,225
416,159
417,94
416,54
411,45
411,45
416,54
411,45
419,43
416,54
419,43
411,44
416,54
411,44
419,43
416,54
419,43
410,45
416,54
410,45
418,42
416,54
418,42
424,48
416,54
424,48
417,49
416,54
417,49
417,61
416,54
417,94
416,159
415,225
412,160
410,97
410,63
414,35
420,28
420,28
414,35
420,28
414,24
414,35
414,24
420,29
414,35
420,29
415,24
414,35
415,24
409,27
414,35
409,27
406,33
414,35
406,33
411,29
414,35
411,29
410,39
414,35
410,39
412,49
414,35
410,63
410,97
412,160
415,225
417,332
417,259
417,187
417,117
417,74
412,65
412,65
417,74
412,65
420,62
417,74
420,62
411,64
417,74
411,64
420,63
417,74
420,63
411,65
417,74
411,65
419,62
417,74
419,62
425,67
417,74
425,67
417,69
417,74
417,69
417,82
417,74
417,117
417,187
417,259
417,332
418,490
420,338
420,267
425,251
425,251
420,267
425,251
411,251
420,267
411,251
421,241
420,267
421,241
413,252
420,267
413,252
427,249
420,267
427,249
413,249
420,267
413,249
427,249
420,267
427,249
413,249
420,267
413,249
427,250
420,267
420,338
422,289
423,244
419,230
419,230
423,244
419,230
430,230
423,244
430,230
419,226
423,244
419,226
429,230
423,244
429,230
418,226
423,244
418,226
428,230
423,244
428,230
416,235
423,244
416,235
415,251
423,244
415,251
420,267
423,244
422,289
420,338
418,490
418,419
419,350
420,282
420,216
424,205
424,205
420,216
424,205
416,201
420,216
416,201
426,202
420,216
426,202
416,202
420,216
416,202
426,203
420,216
426,203
416,202
420,216
416,202
426,203
420,216
426,203
417,201
420,216
417,201
411,208
420,216
420,282
419,350
418,419
418,490
422,412
415,395
415,395
422,412
415,395
434,398
422,412
434,398
423,387
422,412
423,387
435,399
422,412
435,399
426,387
422,412
426,387
411,394
422,412
411,394
427,388
422,412
427,388
411,393
422,412
411,393
427,388
422,412
418,490
256,490
257,411
260,355
263,339
263,339
260,355
263,339
250,341
260,355
250,341
263,336
260,355
263,336
251,341
260,355
251,341
263,337
260,355
263,337
250,342
260,355
250,342
261,336
260,355
261,336
273,342
260,355
273,342
275,355
260,355
257,411
253,365
250,320
251,305
251,305
250,320
251,305
260,310
250,320
260,310
250,303
250,320
250,303
259,310
250,320
259,310
247,307
250,320
247,307
239,316
250,320
239,316
241,306
250,320
241,306
238,317
250,320
238,317
241,306
250,320
253,365
257,411
256,490
