x,y
20,490
45,490
70,490
95,490
120,490
145,490
170,490
195,490
220,490
245,490
270,490
295,490
320,490
345,490
370,490
395,490
420,490
445,490
470,490
427,490
427,440
427,392
427,346
427,301
428,257
438,233
438,233
428,257
438,233
414,234
428,257
414,234
439,233
428,257
439,233
414,234
428,257
414,234
439,233
428,257
439,233
414,234
428,257
414,234
438,233
428,257
427,301
427,346
427,392
427,440
427,490
167,490
167,407
167,344
172,303
188,283
188,283
172,303
188,283
165,277
172,303
165,277
190,284
172,303
190,284
169,274
172,303
169,274
151,287
172,303
151,287
173,276
172,303
173,276
153,290
172,303
167,344
167,407
167,363
189,350
189,350
167,363
189,350
172,335
167,363
172,335
150,343
167,363
150,343
175,338
167,363
175,338
152,341
167,363
152,341
177,338
167,363
177,338
153,341
167,363
167,407
167,490
428,490
428,421
429,376
429,333
429,307
429,307
429,333
429,307
407,318
429,333
407,318
426,304
429,333
426,304
447,313
429,333
447,313
423,307
429,333
423,307
446,312
429,333
446,312
422,307
429,333
429,376
428,421
429,375
429,330
429,286
449,270
449,270
429,286
449,270
429,258
429,286
429,258
409,269
429,286
409,269
432,259
429,286
432,259
409,268
429,286
409,268
430,258
429,286
430,258
450,271
429,286
429,330
429,375
428,421
428,490
199,490
200,401
200,356
200,313
200,287
200,287
200,313
200,287
222,297
200,313
222,297
203,284
200,313
203,284
182,293
200,313
182,293
206,286
200,313
206,286
183,291
200,313
183,291
207,287
200,313
200,356
200,401
200,334
200,269
200,225
217,205
217,205
200,225
217,205
194,198
200,225
194,198
176,213
200,225
176,213
194,198
200,225
194,198
216,204
200,225
216,204
192,199
200,225
192,199
215,203
200,225
200,269
200,224
200,180
199,154
199,154
200,180
199,154
222,165
200,180
222,165
203,151
200,180
203,151
181,160
200,180
181,160
206,154
200,180
206,154
183,159
200,180
183,159
207,154
200,180
200,224
200,269
200,334
200,401
199,490
229,490
230,447
217,424
217,424
230,447
217,424
241,422
230,447
241,422
216,423
230,447
216,423
239,421
230,447
239,421
214,425
230,447
214,425
236,419
230,447
236,419
253,435
230,447
229,490
142,490
143,445
143,401
165,388
165,388
143,401
165,388
147,373
143,401
147,373
126,381
143,401
126,381
151,376
143,401
151,376
128,379
143,401
128,379
153,376
143,401
153,376
129,379
143,401
143,445
142,490
177,490
177,348
177,304
178,262
177,236
177,236
178,262
177,236
200,247
178,262
200,247
181,233
178,262
181,233
159,242
178,262
159,242
184,235
178,262
184,235
161,241
178,262
161,241
185,236
178,262
177,304
177,348
177,304
178,262
177,236
177,236
178,262
177,236
200,247
178,262
200,247
181,233
178,262
181,233
159,242
178,262
159,242
184,235
178,262
184,235
161,241
178,262
161,241
185,236
178,262
177,304
177,348
176,245
175,143
176,103
193,84
193,84
176,103
193,84
171,76
176,103
171,76
152,92
176,103
152,92
170,76
176,103
170,76
193,83
176,103
193,83
168,78
176,103
168,78
192,82
176,103
175,143
173,58
172,20
154,1
154,1
172,20
154,1
177,-7
172,20
177,-7
153,2
172,20
153,2
173,-9
172,20
173,-9
193,3
172,20
193,3
169,-7
172,20
169,-7
192,2
172,20
173,58
173,15
173,-26
173,-65
190,-84
190,-84
173,-65
190,-84
167,-91
173,-65
167,-91
191,-83
173,-65
191,-83
170,-93
173,-65
170,-93
152,-80
173,-65
152,-80
175,-91
173,-65
175,-91
153,-82
173,-65
173,-26
179,-52
178,-78
178,-78
179,-52
178,-78
156,-65
179,-52
156,-65
176,-78
179,-52
176,-78
158,-58
179,-52
158,-58
171,-32
179,-52
171,-32
155,-46
179,-52
155,-46
171,-21
179,-52
173,-26
173,15
173,58
175,143
176,245
177,348
177,490
177,317
177,273
177,231
155,218
155,218
177,231
155,218
173,203
177,231
173,203
195,211
177,231
195,211
170,205
177,231
170,205
193,209
177,231
193,209
168,206
177,231
168,206
192,209
177,231
177,273
177,317
177,251
177,187
177,144
178,103
183,77
183,77
178,103
183,77
159,84
178,103
159,84
181,75
178,103
181,75
201,89
178,103
201,89
181,75
178,103
181,75
159,83
178,103
159,83
183,77
178,103
177,144
177,187
176,143
176,101
175,59
154,44
154,44
175,59
154,44
174,31
175,59
174,31
195,42
175,59
195,42
172,33
175,59
172,33
195,42
175,59
195,42
174,31
175,59
174,31
154,44
175,59
176,101
176,143
177,187
177,251
177,317
177,223
173,150
175,97
175,55
170,30
170,30
175,55
170,30
193,36
175,55
193,36
171,28
175,55
171,28
152,42
175,55
152,42
171,28
175,55
171,28
193,36
175,55
193,36
170,29
175,55
175,97
180,61
174,36
174,36
180,61
174,36
198,41
180,61
198,41
175,34
180,61
175,34
156,50
180,61
156,50
175,36
180,61
175,36
158,57
180,61
158,57
169,84
180,61
175,97
173,150
177,223
177,317
178,275
200,262
200,262
178,275
200,262
182,246
178,275
182,246
161,254
178,275
161,254
186,249
178,275
186,249
163,252
178,275
163,252
188,249
178,275
188,249
164,252
178,275
177,317
177,490
