x,y
80,1960
100,1960
120,1960
140,1960
160,1960
180,1960
200,1960
220,1960
240,1960
260,1960
280,1960
300,1960
320,1960
340,1960
360,1960
380,1960
400,1960
420,1960
440,1960
460,1960
480,1960
500,1960
520,1960
540,1960
560,1960
580,1960
600,1960
620,1960
640,1960
660,1960
680,1960
700,1960
720,1960
740,1960
760,1960
780,1960
800,1960
820,1960
840,1960
860,1960
880,1960
900,1960
920,1960
940,1960
960,1960
980,1960
1000,1960
1020,1960
1040,1960
1060,1960
1080,1960
1100,1960
1120,1960
1140,1960
1160,1960
1180,1960
1200,1960
1220,1960
1240,1960
1260,1960
1280,1960
1300,1960
1320,1960
1340,1960
1360,1960
1380,1960
1400,1960
1420,1960
1440,1960
1460,1960
1480,1960
1500,1960
1520,1960
1540,1960
1560,1960
1580,1960
1600,1960
1620,1960
1640,1960
1660,1960
1680,1960
1700,1960
1720,1960
1740,1960
1760,1960
1780,1960
1800,1960
1820,1960
1840,1960
1860,1960
1880,1960
1900,1960
1388,1960
1385,1940
1383,1920
1381,1900
1378,1881
1376,1861
1374,1841
1373,1840
1372,1820
1371,1800
1369,1780
1368,1760
1367,1740
1365,1720
1365,1720
1365,1700
1364,1680
1364,1660
1363,1640
1363,1620
1362,1603
1361,1583
1359,1563
1357,1543
1356,1523
1354,1503
1353,1489
1351,1469
1349,1449
1347,1429
1345,1409
1343,1389
1342,1378
1345,1358
1347,1338
1349,1319
1351,1299
1353,1282
1355,1262
1357,1242
1359,1222
1361,1202
1362,1189
1363,1169
1363,1149
1364,1129
1364,1109
1365,1098
1366,1078
1366,1058
1367,1038
1368,1018
1369,1010
1370,990
1371,970
1372,950
1373,930
1373,925
1367,906
1360,887
1354,868
1348,849
1347,847
1341,828
1337,812
1318,805
1302,799
1308,818
1312,834
1331,841
1347,847
1367,845
1376,844
1386,826
1391,818
1371,820
1362,822
1352,839
1347,847
1329,838
1319,833
1301,841
1291,846
1309,856
1319,861
1337,852
1347,847
1343,832
1329,826
1333,841
1347,847
1367,845
1377,828
1357,830
1347,847
1353,866
1360,885
1366,904
1372,923
1373,925
1380,921
1382,913
1374,917
1373,925
1362,916
1347,919
1359,929
1373,925
1385,931
1397,924
1385,919
1373,925
1367,914
1354,911
1360,923
1373,925
1389,927
1400,915
1384,914
1373,925
1372,945
1371,965
1370,985
1369,1005
1369,1010
1365,1003
1357,1002
1361,1009
1369,1010
1364,1004
1357,1005
1361,1010
1369,1010
1376,1009
1379,1002
1372,1004
1369,1010
1368,1030
1367,1050
1366,1070
1365,1090
1365,1098
1359,1090
1350,1090
1355,1098
1365,1098
1358,1092
1350,1094
1356,1100
1365,1098
1357,1095
1351,1100
1358,1103
1365,1098
1364,1118
1364,1138
1363,1158
1362,1178
1362,1189
1360,1209
1358,1229
1356,1249
1354,1268
1353,1282
1352,1275
1346,1272
1347,1279
1353,1282
1351,1302
1349,1322
1346,1342
1344,1362
1342,1378
1337,1359
1332,1340
1326,1320
1321,1301
1318,1290
1319,1270
1321,1250
1322,1230
1323,1210
1324,1200
1325,1180
1326,1160
1328,1140
1329,1120
1329,1112
1326,1093
1322,1073
1319,1053
1315,1034
1314,1029
1318,1049
1322,1068
1326,1088
1330,1105
1327,1096
1318,1093
1321,1102
1330,1105
1326,1098
1317,1096
1321,1104
1330,1105
1322,1102
1314,1106
1322,1110
1330,1105
1328,1094
1318,1089
1320,1100
1330,1105
1326,1086
1322,1066
1318,1047
1314,1029
1302,1014
1290,1000
1270,1000
1252,1001
1265,1017
1276,1031
1296,1030
1314,1029
1304,1025
1295,1031
1305,1035
1314,1029
1302,1019
1287,1022
1299,1032
1314,1029
1309,1019
1298,1016
1303,1027
1314,1029
1318,1049
1321,1068
1325,1088
1329,1108
1329,1112
1326,1105
1318,1103
1321,1111
1329,1112
1340,1111
1346,1101
1335,1103
1329,1112
1338,1110
1341,1103
1333,1105
1329,1112
1340,1115
1348,1109
1338,1106
1329,1112
1325,1103
1316,1101
1320,1110
1329,1112
1328,1132
1327,1152
1326,1172
1324,1192
1324,1200
1330,1198
1333,1192
1327,1194
1324,1200
1330,1204
1337,1202
1331,1198
1324,1200
1323,1220
1321,1240
1320,1260
1319,1280
1318,1290
1311,1284
1303,1286
1310,1292
1318,1290
1311,1289
1306,1294
1313,1295
1318,1290
1323,1309
1329,1329
1334,1348
1339,1367
1342,1378
1335,1377
1330,1383
1337,1384
1342,1378
1344,1398
1346,1418
1348,1438
1350,1458
1352,1478
1353,1489
1354,1509
1356,1529
1358,1549
1359,1569
1361,1589
1362,1603
1370,1601
1372,1594
1365,1596
1362,1603
1363,1623
1363,1643
1364,1663
1364,1683
1365,1703
1365,1720
1359,1715
1352,1717
1358,1722
1365,1720
1367,1740
1368,1760
1369,1780
1371,1800
1372,1820
1373,1840
1373,1840
1369,1833
1361,1834
1365,1840
1373,1840
1377,1829
1370,1820
1367,1831
1373,1840
1376,1860
1378,1880
1380,1899
1383,1919
1385,1939
1387,1959
1388,1960
1387,1940
1387,1920
1387,1900
1387,1880
1387,1860
1386,1840
1386,1820
1386,1802
1386,1782
1385,1762
1385,1742
1384,1722
1384,1702
1383,1682
1383,1662
1383,1647
1385,1627
1388,1607
1390,1587
1393,1567
1396,1548
1398,1528
1398,1528
1401,1508
1404,1488
1408,1468
1411,1449
1414,1429
1417,1411
1419,1392
1420,1372
1422,1352
1424,1332
1425,1316
1427,1296
1428,1276
1429,1256
1431,1236
1432,1224
1438,1205
1443,1186
1449,1167
1455,1148
1458,1140
1459,1120
1461,1100
1463,1080
1464,1060
1465,1055
1475,1072
1486,1089
1497,1106
1506,1121
1521,1123
1532,1113
1517,1111
1506,1121
1497,1112
1484,1114
1493,1123
1506,1121
1496,1104
1485,1087
1474,1070
1465,1055
1457,1046
1445,1047
1453,1056
1465,1055
1455,1050
1445,1055
1455,1060
1465,1055
1463,1075
1461,1095
1460,1115
1458,1135
1458,1140
1467,1140
1473,1133
1463,1132
1458,1140
1450,1132
1439,1133
1446,1141
1458,1140
1452,1133
1442,1134
1448,1141
1458,1140
1452,1159
1446,1178
1440,1197
1434,1217
1432,1224
1412,1221
1392,1218
1372,1215
1353,1212
1351,1212
1346,1207
1338,1208
1344,1213
1351,1212
1348,1205
1341,1203
1344,1210
1351,1212
1344,1204
1333,1206
1341,1213
1351,1212
1371,1215
1391,1218
1410,1221
1430,1224
1432,1224
1439,1227
1446,1223
1439,1220
1432,1224
1440,1226
1446,1219
1438,1218
1432,1224
1430,1244
1429,1264
1428,1284
1426,1304
1425,1316
1432,1318
1438,1315
1431,1312
1425,1316
1424,1336
1422,1356
1420,1376
1418,1396
1417,1411
1421,1392
1425,1372
1430,1353
1434,1333
1438,1316
1437,1296
1437,1276
1437,1256
1437,1236
1437,1219
1434,1199
1432,1179
1429,1159
1427,1139
1425,1126
1423,1106
1421,1086
1419,1066
1416,1046
1415,1035
1414,1015
1413,995
1412,975
1411,955
1411,948
1414,928
1416,908
1419,888
1421,868
1422,863
1427,844
1431,824
1436,805
1441,786
1442,784
1458,795
1462,797
1481,790
1485,788
1468,778
1464,775
1445,782
1442,784
1429,769
1416,753
1408,745
1388,746
1368,747
1357,748
1370,763
1383,778
1390,787
1410,786
1430,785
1442,784
1462,783
1482,782
1490,781
1501,765
1513,748
1517,741
1497,742
1478,743
1469,743
1458,760
1446,777
1442,784
1458,777
1462,759
1446,766
1442,784
1437,803
1432,823
1427,842
1422,861
1422,863
1414,845
1414,844
1394,839
1393,839
1401,857
1401,858
1421,863
1422,863
1413,852
1398,852
1407,864
1422,863
1418,851
1406,846
1410,859
1422,863
1416,855
1406,855
1412,863
1422,863
1419,883
1417,903
1414,923
1412,943
1411,948
1429,946
1438,931
1420,933
1411,948
1424,952
1435,945
1422,940
1411,948
1412,967
1413,987
1414,1007
1415,1027
1415,1035
1422,1035
1426,1029
1419,1030
1415,1035
1406,1029
1395,1033
1405,1039
1415,1035
1417,1055
1420,1075
1422,1095
1424,1115
1425,1126
1422,1119
1415,1118
1418,1124
1425,1126
1428,1146
1430,1165
1433,1185
1435,1205
1437,1219
1430,1213
1421,1215
1428,1221
1437,1219
1445,1219
1450,1214
1442,1213
1437,1219
1427,1213
1417,1217
1426,1223
1437,1219
1437,1239
1437,1259
1437,1279
1438,1299
1438,1316
1446,1313
1449,1304
1440,1307
1438,1316
1433,1335
1429,1355
1425,1374
1421,1394
1417,1411
1414,1431
1410,1451
1407,1471
1404,1490
1401,1510
1398,1528
1405,1519
1402,1508
1395,1517
1398,1528
1396,1547
1393,1567
1390,1587
1388,1607
1385,1627
1383,1647
1383,1647
1378,1627
1374,1608
1370,1588
1365,1569
1361,1549
1358,1537
1361,1517
1364,1497
1366,1478
1369,1458
1370,1447
1372,1427
1374,1407
1376,1387
1379,1368
1379,1360
1379,1340
1379,1320
1379,1300
1379,1280
1379,1275
1380,1295
1381,1315
1382,1335
1382,1353
1377,1348
1370,1350
1375,1354
1382,1353
1391,1355
1398,1349
1389,1347
1382,1353
1382,1333
1381,1313
1380,1293
1379,1275
1387,1278
1394,1274
1386,1271
1379,1275
1388,1277
1395,1271
1386,1269
1379,1275
1379,1295
1379,1315
1379,1335
1379,1355
1379,1360
1384,1352
1381,1344
1376,1351
1379,1360
1377,1380
1375,1400
1373,1419
1371,1439
1370,1447
1377,1443
