x,y
80,1960
95,1960
110,1960
125,1960
140,1960
155,1960
170,1960
185,1960
200,1960
215,1960
230,1960
245,1960
260,1960
275,1960
290,1960
305,1960
320,1960
335,1960
350,1960
365,1960
380,1960
395,1960
410,1960
425,1960
440,1960
455,1960
470,1960
485,1960
500,1960
515,1960
530,1960
545,1960
560,1960
575,1960
590,1960
605,1960
620,1960
635,1960
650,1960
665,1960
680,1960
695,1960
710,1960
725,1960
740,1960
755,1960
770,1960
785,1960
800,1960
815,1960
830,1960
845,1960
860,1960
875,1960
890,1960
905,1960
920,1960
935,1960
950,1960
965,1960
980,1960
995,1960
1010,1960
1025,1960
1040,1960
1055,1960
1070,1960
1085,1960
1100,1960
1115,1960
1130,1960
1145,1960
1160,1960
1175,1960
1190,1960
1205,1960
1220,1960
1235,1960
1250,1960
1265,1960
1280,1960
1295,1960
1310,1960
1325,1960
1340,1960
1355,1960
1370,1960
1385,1960
1400,1960
1415,1960
1430,1960
1445,1960
1460,1960
1475,1960
1490,1960
1505,1960
1520,1960
1535,1960
1550,1960
1565,1960
1580,1960
1595,1960
1610,1960
1625,1960
1640,1960
1655,1960
1670,1960
1685,1960
1700,1960
1715,1960
1730,1960
1745,1960
1760,1960
1775,1960
1790,1960
1805,1960
1820,1960
1835,1960
1850,1960
1865,1960
1880,1960
1895,1960
1910,1960
1652,1960
1649,1945
1646,1931
1644,1916
1641,1901
1638,1886
1636,1872
1634,1863
1634,1848
1635,1833
1635,1818
1636,1803
1636,1788
1637,1773
1637,1765
1636,1750
1635,1735
1633,1720
1632,1705
1631,1690
1629,1675
1629,1671
1626,1656
1623,1641
1620,1627
1617,1612
1614,1597
1611,1582
1611,1581
1607,1566
1603,1552
1599,1538
1594,1523
1590,1509
1586,1496
1583,1481
1579,1466
1576,1452
1572,1437
1569,1423
1567,1413
1567,1398
1567,1383
1566,1368
1566,1353
1566,1338
1566,1331
1581,1333
1595,1334
1605,1323
1614,1314
1599,1312
1586,1310
1576,1321
1566,1331
1580,1336
1585,1338
1598,1330
1602,1327
1588,1322
1583,1320
1570,1328
1566,1331
1566,1346
1566,1361
1566,1376
1567,1391
1567,1406
1567,1413
1580,1410
1586,1397
1572,1400
1567,1413
1578,1411
1585,1401
1573,1402
1567,1413
1569,1398
1569,1397
1558,1386
1558,1386
1556,1401
1556,1401
1566,1412
1567,1413
1570,1427
1574,1442
1577,1457
1580,1471
1584,1486
1586,1496
1596,1494
1600,1485
1591,1487
1586,1496
1585,1488
1577,1484
1579,1492
1586,1496
1591,1510
1595,1524
1599,1539
1603,1553
1607,1568
1611,1581
1626,1577
1627,1577
1633,1563
1634,1561
1619,1565
1618,1565
1612,1579
1611,1581
1626,1585
1626,1585
1638,1576
1638,1576
1623,1572
1623,1572
1611,1581
1611,1581
1607,1570
1597,1567
1601,1578
1611,1581
1603,1573
1592,1575
1600,1583
1611,1581
1614,1596
1617,1610
1620,1625
1623,1640
1626,1654
1629,1669
1629,1671
1626,1663
1618,1660
1621,1668
1629,1671
1621,1664
1611,1666
1619,1673
1629,1671
1622,1665
1614,1668
1621,1673
1629,1671
1630,1686
1632,1701
1633,1715
1634,1730
1636,1745
1637,1760
1637,1765
1645,1768
1653,1764
1645,1760
1637,1765
1646,1768
1654,1762
1645,1759
1637,1765
1647,1762
1650,1753
1640,1756
1637,1765
1631,1757
1620,1757
1627,1766
1637,1765
1637,1780
1636,1795
1636,1810
1635,1825
1635,1840
1634,1855
1634,1863
1627,1864
1624,1870
1631,1869
1634,1863
1626,1861
1619,1866
1627,1868
1634,1863
1637,1877
1639,1892
1642,1907
1645,1922
1648,1936
1650,1951
1652,1960
1654,1945
1656,1930
1658,1915
1659,1900
1661,1886
1663,1871
1665,1856
1665,1853
1667,1838
1669,1824
1671,1809
1672,1794
1674,1779
1676,1764
1677,1749
1678,1734
1678,1719
1678,1704
1679,1689
1679,1674
1679,1659
1680,1648
1681,1633
1682,1618
1683,1603
1684,1588
1685,1573
1685,1558
1686,1549
1687,1534
1689,1519
1690,1504
1691,1489
1693,1474
1694,1460
1695,1454
1697,1439
1700,1424
1702,1409
1705,1394
1708,1380
1710,1365
1711,1362
1714,1347
1717,1332
1720,1318
1724,1303
1727,1288
1730,1274
1730,1273
1729,1258
1729,1243
1728,1228
1727,1213
1727,1198
1726,1186
1730,1171
1733,1156
1736,1142
1740,1127
1743,1112
1745,1103
1742,1117
1739,1132
1736,1147
1733,1161
1730,1176
1729,1179
1740,1174
1742,1162
1731,1168
1729,1179
1740,1190
1743,1193
1758,1190
1763,1190
1752,1179
1749,1176
1734,1178
1729,1179
1732,1164
1735,1150
1738,1135
1741,1120
1744,1106
1745,1103
1734,1092
1725,1084
1711,1086
1699,1089
1710,1099
1718,1107
1733,1105
1745,1103
1742,1117
1738,1132
1735,1146
1732,1161
1728,1176
1726,1186
1721,1176
1710,1175
1716,1185
1726,1186
1727,1178
1721,1174
1721,1181
1726,1186
1727,1201
1728,1215
1728,1230
1729,1245
1730,1260
1730,1273
1740,1271
1744,1262
1734,1264
1730,1273
1738,1272
1742,1265
1734,1266
1730,1273
1727,1288
1724,1302
1720,1317
1717,1332
1714,1346
1711,1361
1711,1362
1718,1368
1727,1366
1720,1360
1711,1362
1706,1355
1699,1355
1703,1362
1711,1362
1719,1360
1722,1352
1714,1354
1711,1362
1719,1369
1729,1367
1721,1360
1711,1362
1708,1376
1706,1391
1703,1406
1700,1421
1698,1436
1695,1450
1695,1454
1683,1445
1669,1449
1681,1458
1695,1454
1685,1447
1674,1451
1683,1457
1695,1454
1703,1452
1707,1444
1698,1446
1695,1454
1693,1468
1692,1483
1691,1498
1689,1513
1688,1528
1687,1543
1686,1549
1680,1542
1672,1543
1677,1550
1686,1549
1685,1564
1684,1579
1683,1594
1682,1609
1681,1624
1680,1639
1680,1648
1689,1647
1693,1640
1685,1640
1680,1648
1688,1648
1693,1642
1685,1641
1680,1648
1679,1663
1679,1678
1679,1693
1678,1708
1678,1723
1678,1738
1677,1749
1684,1751
1689,1747
1683,1745
1677,1749
1676,1764
1674,1779
1672,1794
1671,1809
1669,1824
1667,1839
1665,1853
1665,1846
1659,1842
1659,1849
1665,1853
1664,1868
1662,1883
1660,1898
1658,1913
1656,1928
1654,1943
1652,1958
1652,1960
1653,1945
1654,1930
1655,1915
1657,1900
1658,1885
1659,1870
1660,1855
1661,1845
1661,1830
1661,1815
1661,1800
1661,1785
1661,1770
1661,1755
1661,1740
1661,1731
1660,1716
1660,1701
1660,1686
1659,1671
1659,1656
1658,1641
1658,1626
1658,1620
1659,1605
1660,1590
1661,1575
1662,1560
1663,1545
1664,1530
1664,1518
1664,1503
1664,1488
1664,1473
1664,1458
1664,1443
1663,1428
1663,1418
1664,1403
1665,1388
1666,1373
1667,1358
1668,1343
1669,1328
1670,1321
1673,1306
1675,1291
1678,1277
1681,1262
1683,1247
1686,1232
1687,1228
1689,1213
1691,1198
1693,1183
1695,1168
1697,1153
1698,1144
1693,1130
1687,1116
1682,1102
1677,1088
1671,1074
1669,1067
1671,1061
1667,1055
1665,1062
1669,1067
1664,1053
1660,1039
1646,1034
1632,1029
1636,1043
1641,1057
1655,1062
1669,1067
1674,1081
1680,1095
1685,1109
1690,1123
1696,1137
1698,1144
1707,1139
1709,1128
1700,1133
1698,1144
1688,1133
1684,1129
1669,1131
1664,1132
1675,1143
1678,1146
1693,1144
1698,1144
1696,1159
1694,1173
1692,1188
1690,1203
1688,1218
1687,1228
1689,1213
1691,1198
1693,1183
1695,1168
1697,1153
1699,1142
1697,1128
1696,1113
1694,1098
1692,1083
1691,1068
1690,1058
1680,1047
1671,1035
1662,1023
1652,1011
1643,1000
1639,994
1631,981
1624,968
1617,955
1617,954
1602,951
1587,949
1572,947
1571,947
1578,960
1585,973
1592,986
1593,987
1608,990
1623,992
1637,994
1639,994
1648,1006
1657,1018
1667,1029
1676,1041
1685,1053
1690,1058
1702,1067
1714,1075
1727,1084
1731,1087
1746,1082
1760,1077
1774,1072
1779,1070
1767,1062
1754,1054
1742,1045
1737,1042
1723,1047
1709,1052
1695,1057
1690,1058
1701,1049
1704,1046
1703,1031
1703,1026
1692,1036
1688,1039
1689,1054
1690,1058
1687,1044
1685,1029
1684,1025
1671,1018
1657,1012
1654,1010
1657,1025
1659,1040
1660,1043
1673,1050
1686,1057
1690,1058
1691,1073
1693,1088
1694,1103
1696,1118
1698,1133
1699,1142
1698,1133
1691,1128
1691,1137
1699,1142
1708,1149
1719,1146
1710,1139
1699,1142
1713,1143
1722,1132
1708,1131
1699,1142
1697,1157
1695,1172
1693,1187
1691,1202
1689,1217
1687,1228
1684,1217
1673,1214
1676,1224
1687,1228
1684,1242
1682,1257
1679,1272
1676,1287
1673,1301
1671,1316
1670,1321
1659,1311
1658,1310
1643,1313
1643,1313
1654,1323
1654,1324
1669,1321
1670,1321
1661,1309
1657,1304
1642,1304
1636,1304
1645,1316
1649,1321
1664,1321
1670,1321
1659,1315
1647,1321
1659,1326
1670,1321
1669,1336
1668,1351
1667,1366
1666,1381
1665,1396
1664,1411
1663,1418
1654,1414
1646,1419
1655,1422
1663,1418
1656,1415
1649,1419
1657,1422
1663,1418
1663,1433
1664,1448
1664,1463
1664,1478
1664,1493
1664,1508
1664,1518
1671,1515
1673,1508
1667,1511
1664,1518
1673,1518
1678,1512
1670,1511
1664,1518
1663,1533
1662,1548
1661,1562
1660,1577
1659,1592
1658,1607
1658,1620
1647,1609
1637,1598
1627,1587
1617,1576
1607,1565
1599,1557
1601,1572
1603,1587
1605,1602
1608,1616
1610,1631
1610,1634
1622,1637
1631,1629
1619,1626
1610,1634
1608,1619
1606,1604
1604,1590
1602,1575
1600,1560
1599,1557
1598,1550
1591,1547
1593,1554
1599,1557
1607,1549
1605,1539
1598,1547
1599,1557
1610,1568
1620,1579
1630,1590
1640,1601
1650,1612
1658,1620
1665,1620
1669,1615
1662,1615
1658,1620
1655,1612
1648,1609
1650,1617
1658,1620
1658,1635
1658,1650
1659,1665
1659,1680
1660,1695
1660,1710
1661,1725
1661,1731
1658,1725
1651,1723
1654,1730
1661,1731
1655,1725
1647,1726
1653,1732
1661,1731
1661,1746
1661,1761
1661,1776
1661,1791
1661,1806
1661,1821
1661,1836
1661,1845
1660,1860
1659,1875
1657,1890
1656,1905
1655,1920
1654,1935
1653,1950
1652,1960
1645,1957
1639,1962
1646,1964
1652,1960
1658,1964
1665,1961
1659,1957
1652,1960
