x,y
0,0
75,0
150,0
225,0
460,500
682,777
677,804
673,829
671,851
671,874
666,896
673,924
679,947
685,968
680,941
672,916
670,890
676,869
674,844
678,822
683,797
689,769
692,742
691,720
688,695
680,665
671,646
663,624
657,604
641,580
618,562
590,547
569,532
544,510
522,487
503,468
488,453
465,461
436,465
418,447
408,425
400,399
382,362
364,343
365,313
375,292
370,268
354,253
338,236
333,213
307,199
334,213
339,236
354,253
371,268
376,292
366,312
361,335
383,361
394,380
406,413
416,439
431,460
456,467
474,454
499,459
516,475
535,495
562,520
583,537
604,551
623,560
647,578
663,601
669,622
677,644
686,663
695,693
698,718
699,740
695,768
688,795
686,821
686,851
682,876
676,896
678,926
681,948
686,969
687,991
686,967
683,945
679,921
681,895
686,874
691,847
690,818
696,792
703,764
703,737
701,716
700,690
693,661
679,632
672,611
661,585
645,565
627,553
608,544
586,534
565,521
536,496
515,475
496,458
483,441
467,463
442,473
419,455
409,430
402,410
388,374
375,356
357,333
366,310
376,290
370,269
346,253
369,264
377,289
367,309
358,332
376,354
389,372
398,391
409,420
417,445
433,469
463,468
479,446
500,453
520,471
540,492
570,516
592,530
615,539
634,548
653,560
669,580
680,605
688,626
697,646
708,674
710,698
711,722
716,749
711,775
712,802
703,829
694,855
687,880
678,904
679,927
681,949
686,970
685,991
685,965
683,943
681,920
688,896
694,874
703,847
716,821
715,794
719,768
722,742
718,709
717,685
709,654
697,628
684,600
670,576
652,555
631,541
611,533
590,525
569,514
541,492
520,471
499,452
478,448
461,472
439,478
417,457
409,430
402,410
387,374
374,356
354,335
361,309
373,291
369,268
345,254
367,263
374,290
361,308
354,333
375,354
388,372
397,391
408,420
414,445
424,464
453,475
471,459
483,440
503,444
525,464
547,485
576,507
598,518
619,525
640,533
661,546
681,567
695,591
708,619
721,645
729,676
730,700
732,723
739,751
731,780
725,807
713,829
704,853
691,880
681,905
681,933
683,955
689,979
688,957
685,928
684,906
690,881
698,858
709,832
721,809
730,786
737,756
734,727
732,705
730,684
724,663
716,643
704,619
690,592
680,573
667,555
647,532
627,522
601,514
570,505
546,487
528,469
508,449
496,427
510,407
519,378
519,356
531,339
520,360
521,383
515,406
501,426
510,455
530,475
548,493
571,511
593,518
618,525
637,534
655,546
673,572
684,590
694,609
706,635
720,660
726,681
730,702
731,725
733,754
727,783
723,809
710,831
699,857
689,884
681,907
681,935
683,957
690,983
687,959
685,934
684,905
690,882
698,858
708,831
724,809
729,784
732,763
734,735
730,714
729,691
725,670
719,650
706,625
693,599
684,580
672,562
660,544
635,525
615,517
590,510
569,503
546,486
529,468
510,448
499,429
511,404
518,384
517,361
527,338
546,348
525,349
547,353
528,340
519,364
520,386
513,407
501,427
513,452
532,472
548,490
571,507
592,514
617,521
636,530
654,541
673,566
684,584
694,604
707,629
720,655
726,675
730,696
731,719
735,740
726,766
721,795
716,819
701,844
691,871
684,892
679,916
681,939
683,964
691,984
687,963
684,935
682,912
688,888
694,867
704,839
720,815
725,790
730,761
733,733
730,712
729,689
725,668
718,648
705,623
692,597
683,577
672,559
660,541
635,524
615,516
591,509
570,502
547,486
531,468
512,449
501,429
510,407
519,378
519,355
533,338
520,356
521,379
515,402
502,423
515,450
533,469
550,487
572,504
593,511
618,518
637,525
662,543
674,561
686,579
695,598
708,625
721,650
728,670
732,691
733,713
737,735
727,759
721,788
717,813
702,837
693,864
685,887
678,910
680,933
683,955
689,976
686,954
683,933
681,910
689,887
697,864
706,837
721,813
725,788
732,759
741,735
736,703
733,682
726,661
718,642
706,617
692,590
683,569
671,548
652,526
623,515
597,509
567,499
545,483
530,464
511,446
502,425
513,401
519,378
519,355
533,338
520,355
520,377
515,400
505,424
514,445
532,463
547,482
570,498
591,506
616,511
647,520
669,537
681,557
692,578
701,598
714,624
728,649
735,670
740,691
742,713
749,743
746,770
741,795
731,821
720,842
712,863
705,888
698,918
686,941
683,964
691,984
688,958
693,934
705,912
711,882
719,859
728,840
740,817
748,790
752,765
757,740
750,710
745,688
739,667
731,646
718,618
706,589
699,567
688,542
677,519
657,509
629,504
601,503
580,501
558,489
539,474
523,455
507,436
507,413
518,388
518,366
524,343
546,349
525,350
547,350
529,336
519,357
519,385
508,410
508,433
525,452
542,471
561,486
583,497
604,499
634,500
662,505
683,515
694,537
705,562
713,585
721,605
734,632
743,652
750,672
755,694
759,716
768,745
762,766
757,792
749,817
740,844
735,866
733,898
733,926
724,951
703,975
692,992
715,972
733,953
738,924
739,895
741,865
748,842
756,817
765,791
768,767
777,746
770,725
764,703
760,680
754,660
743,641
733,621
722,599
714,578
704,554
695,526
683,507
669,485
646,478
619,490
596,497
573,498
547,485
528,468
503,448
481,445
468,466
448,484
426,482
414,464
408,442
404,417
393,385
383,365
359,347
351,319
364,296
372,276
364,296
352,318
351,341
368,352
394,383
405,415
409,440
416,462
427,480
450,481
470,463
481,445
497,430
520,453
541,472
566,486
590,493
614,486
635,478
661,471
681,481
699,506
709,531
719,558
728,580
738,601
749,622
761,642
771,671
776,694
782,716
789,737
784,761
773,783
764,806
759,833
756,862
762,885
768,906
774,929
785,952
799,968
809,987
827,999
847,1009
830,1024
826,1047
814,1066
827,1047
842,1027
833,1006
811,997
801,978
787,962
776,943
770,917
764,896
758,873
759,852
764,826
772,801
782,780
796,758
791,730
785,709
779,685
778,661
770,633
753,608
739,592
726,573
716,547
704,521
690,496
694,471
704,451
686,437
666,446
636,462
610,486
592,497
558,501
536,492
518,480
487,471
469,497
473,530
492,550
512,566
493,553
475,534
470,502
489,476
519,485
537,497
559,506
592,503
625,481
649,462
672,451
695,450
699,474
689,493
692,516
709,545
720,574
731,595
745,612
758,629
771,654
777,685
779,710
786,732
794,753
780,774
769,794
763,819
758,846
759,867
764,889
770,917
780,942
798,967
808,987
828,1001
847,1012
825,1031
826,1056
810,1071
827,1053
826,1027
848,1014
835,997
814,986
805,965
789,943
780,921
774,900
767,870
763,848
767,820
771,793
782,772
795,752
787,730
780,709
775,686
772,662
763,634
752,615
737,598
725,579
715,554
704,526
693,507
687,484
696,460
690,438
667,445
639,459
614,482
579,501
543,493
522,482
490,469
472,489
469,520
498,557
508,576
480,541
467,509
482,478
507,477
544,497
564,504
597,497
628,475
652,457
674,448
695,449
694,473
689,499
700,523
710,547
721,575
731,597
745,614
758,632
770,661
774,682
777,706
784,728
792,749
779,770
769,791
761,817
756,843
755,864
762,887
769,908
775,929
783,949
797,966
807,987
822,1002
839,1015
825,1038
825,1061
827,1035
841,1017
827,1000
810,983
800,962
787,945
779,925
773,903
766,882
760,860
761,839
766,812
774,787
784,765
788,741
780,719
773,697
770,673
765,653
751,624
738,606
725,587
715,563
706,535
695,513
685,489
686,466
669,447
638,456
619,474
589,489
558,487
535,474
509,456
490,444
475,462
453,488
428,490
414,473
408,451
408,426
399,405
383,367
358,350
340,337
347,311
340,337
359,350
383,367
393,387
404,418
408,441
412,463
421,483
442,497
466,476
481,454
511,457
536,475
559,489
590,490
620,476
639,458
664,449
684,460
686,485
691,508
702,526
712,553
722,579
733,600
746,618
759,637
769,665
773,688
779,711
785,733
783,759
772,781
763,805
759,831
755,861
760,883
766,905
772,928
784,952
798,968
808,986
829,997
831,975
842,995
821,995
807,978
794,958
778,938
771,912
764,882
759,859
760,838
766,813
774,787
783,765
787,740
779,719
772,696
769,672
764,652
750,624
736,605
724,586
715,562
705,534
695,512
685,488
686,465
669,446
638,455
619,474
589,488
559,487
536,474
511,455
493,442
475,460
454,487
429,490
414,474
408,452
409,427
400,406
384,369
360,350
341,338
348,313
341,338
360,350
384,368
394,388
405,418
408,441
412,463
422,483
444,495
467,473
482,451
513,455
538,473
561,487
591,488
621,473
640,455
665,445
686,456
688,480
693,503
704,521
714,548
723,573
734,595
748,614
760,632
771,661
775,683
781,706
787,728
796,750
784,770
771,790
764,814
759,840
757,861
763,883
769,904
774,927
783,949
797,966
806,986
827,999
846,1008
838,983
845,1003
824,1000
806,981
793,961
778,938
772,915
766,886
760,864
762,842
213,0
288,0
363,0
438,0
