x,y
1171,1327
1159,1311
1148,1295
1147,1294
1171,1327
1160,1310
1150,1293
1141,1277
1171,1327
1162,1310
1152,1292
1143,1274
1136,1260
1171,1327
1163,1309
1155,1291
1147,1272
1140,1255
1171,1327
1164,1308
1158,1290
1151,1271
1149,1265
1171,1327
1165,1308
1160,1289
1159,1282
1171,1327
1167,1308
1163,1288
1161,1278
1171,1327
1168,1308
1166,1288
1163,1268
1162,1258
1171,1327
1170,1307
1169,1287
1168,1267
1167,1247
1166,1247
1171,1327
1171,1307
1171,1287
1172,1267
1172,1254
1171,1327
1172,1307
1174,1288
1175,1274
1171,1327
1174,1308
1177,1288
1177,1284
1171,1327
1175,1308
1180,1288
1184,1269
1185,1266
1171,1327
1176,1308
1182,1289
1188,1270
1193,1254
1171,1327
1178,1309
1185,1290
1192,1271
1198,1255
1171,1327
1179,1309
1188,1291
1196,1273
1197,1271
1171,1327
1180,1310
1190,1292
1192,1289
1171,1327
1182,1311
1192,1294
1200,1283
1171,1327
1183,1311
1195,1296
1207,1280
1215,1269
1171,1327
1184,1312
1197,1297
1210,1282
1223,1267
1224,1266
1171,1327
1185,1313
1199,1299
1213,1285
1220,1278
1171,1327
1186,1314
1201,1301
1208,1295
1448,1391
1448,1391
1446,1372
1443,1352
1441,1332
1440,1330
1448,1391
1447,1372
1446,1352
1445,1332
1444,1312
1443,1309
1448,1391
1448,1371
1449,1351
1449,1331
1449,1319
1448,1391
1450,1372
1451,1352
1452,1340
1448,1391
1451,1372
1454,1352
1456,1341
1448,1391
1453,1372
1457,1352
1461,1333
1464,1321
1448,1391
1454,1372
1460,1353
1465,1334
1471,1315
1472,1312
1448,1391
1455,1373
1462,1354
1469,1335
1470,1333
1448,1391
1457,1373
1465,1355
1467,1351
1448,1391
1458,1374
1467,1356
1477,1339
1478,1337
1448,1391
1459,1375
1470,1358
1481,1341
1491,1324
1493,1322
1448,1391
1460,1375
1472,1359
1484,1343
1492,1333
1448,1391
1461,1376
1474,1361
1482,1352
1448,1391
1462,1377
1476,1363
1484,1355
1448,1391
1463,1378
1478,1365
1493,1352
1503,1344
1448,1391
1464,1379
1480,1367
1496,1355
1512,1343
1515,1341
1448,1391
1465,1381
1482,1370
1498,1359
1501,1357
1448,1391
1466,1382
1483,1372
1487,1370
1448,1391
1466,1383
1484,1374
1503,1366
1504,1365
1448,1391
1467,1384
1486,1377
1504,1370
1523,1363
1525,1362
1448,1391
1467,1386
1486,1380
1506,1374
1518,1370
1448,1391
1468,1387
1487,1382
1499,1380
1448,1391
1468,1388
1488,1385
1499,1383
1448,1391
1468,1390
1488,1388
1508,1386
1520,1385
1448,1391
1468,1391
1488,1391
1508,1390
1528,1390
1532,1390
1448,1391
1468,1392
1488,1393
1508,1394
1512,1395
1448,1391
1468,1394
1488,1396
1492,1397
1448,1391
1468,1395
1488,1399
1507,1403
1509,1403
1448,1391
1468,1397
1487,1402
1506,1407
