x,y
1550,1572
1546,1553
1541,1533
1537,1514
1535,1505
1550,1491
1564,1477
1579,1464
1593,1450
1595,1448
1583,1432
1572,1416
1560,1399
1548,1383
1547,1382
1527,1380
1507,1379
1506,1379
1487,1374
1486,1373
1475,1368
1467,1363
1476,1361
1489,1361
1509,1365
1510,1365
1528,1373
1546,1381
1547,1382
1529,1373
1510,1365
1510,1365
1494,1353
1493,1353
1484,1344
1479,1336
1488,1337
1500,1342
1517,1353
1518,1353
1532,1367
1546,1381
1547,1382
1533,1368
1518,1354
1518,1353
1507,1336
1506,1335
1501,1324
1499,1315
1507,1319
1516,1328
1529,1344
1529,1345
1538,1363
1547,1381
1547,1382
1538,1363
1530,1345
1529,1345
1525,1325
1525,1324
1524,1311
1526,1302
1532,1309
1537,1321
1543,1340
1544,1341
1545,1361
1547,1381
1547,1382
1545,1362
1544,1342
1544,1341
1546,1321
1547,1320
1550,1308
1555,1300
1558,1309
1559,1321
1558,1341
1558,1342
1553,1361
1547,1381
1547,1382
1559,1398
1570,1414
1582,1430
1594,1446
1595,1448
1604,1445
1608,1436
1598,1439
1595,1448
1601,1462
1615,1466
1610,1452
1595,1448
1594,1458
1602,1465
1603,1455
1595,1448
1580,1462
1566,1476
1551,1489
1537,1503
1535,1505
1524,1488
1514,1471
1503,1454
1492,1438
1489,1434
1473,1422
1457,1410
1441,1398
1425,1387
1419,1383
1419,1363
1419,1343
1419,1323
1419,1303
1419,1301
1424,1293
1421,1284
1415,1292
1419,1301
1407,1284
1395,1268
1394,1267
1387,1249
1386,1248
1383,1236
1385,1226
1394,1231
1401,1242
1409,1260
1410,1260
1414,1280
1418,1300
1419,1301
1414,1281
1410,1261
1410,1260
1410,1240
1410,1240
1412,1227
1418,1219
1424,1227
1426,1239
1427,1259
1427,1260
1423,1280
1419,1300
1419,1301
1422,1281
1426,1261
1427,1260
1435,1242
1435,1241
1442,1231
1451,1225
1453,1235
1450,1248
1442,1266
1442,1267
1431,1283
1419,1300
1419,1301
1419,1321
1419,1341
1419,1361
1419,1381
1419,1383
1403,1370
1397,1365
1378,1371
1370,1373
1386,1385
1392,1390
1412,1385
1419,1383
1406,1368
1392,1353
1384,1345
1365,1347
1345,1349
1333,1350
1347,1365
1360,1379
1368,1388
1388,1386
1408,1384
1419,1383
1427,1374
1425,1363
1417,1371
1419,1383
1435,1394
1451,1406
1468,1418
1484,1430
1489,1434
1494,1427
1492,1418
1487,1426
1489,1434
1500,1451
1511,1468
1522,1484
1533,1501
1535,1505
1549,1510
1561,1503
1548,1497
1535,1505
1520,1491
1518,1489
1498,1492
1494,1493
1509,1507
1512,1509
1531,1506
1535,1505
1554,1502
1563,1485
1544,1488
1535,1505
1539,1524
1544,1544
1548,1564
1552,1583
1554,1592
1565,1588
1569,1577
1558,1581
1554,1592
1574,1596
1580,1597
1595,1583
1599,1579
1579,1575
1573,1574
1559,1588
1554,1592
1558,1612
1561,1631
1564,1651
1568,1671
1570,1682
1554,1669
1539,1657
1523,1644
1508,1631
1506,1630
1498,1612
1489,1594
1481,1576
1472,1558
1472,1556
1482,1539
1493,1522
1504,1505
1515,1489
1516,1487
1509,1468
1503,1450
1496,1431
1490,1412
1489,1410
1472,1402
1456,1411
1472,1419
1489,1410
1495,1429
1502,1448
1508,1466
1515,1485
1516,1487
1505,1504
1494,1521
1483,1538
1472,1555
1472,1556
1492,1557
1498,1558
1511,1542
1516,1537
1496,1536
1489,1535
1476,1551
1472,1556
1480,1574
1489,1592
1497,1610
1506,1628
1506,1630
1489,1621
1471,1612
1463,1608
1445,1617
1427,1625
1419,1629
1437,1638
1455,1647
1463,1651
1481,1643
1499,1634
1506,1630
1522,1643
1537,1655
1553,1668
1568,1681
1570,1682
1565,1675
1556,1675
1561,1682
1570,1682
1559,1678
1550,1684
1561,1688
1570,1682
1585,1682
1593,1670
1578,1670
1570,1682
1559,1673
1545,1675
1556,1685
1570,1682
1576,1701
1583,1720
1590,1739
1596,1758
1602,1774
1613,1766
1614,1752
1603,1760
1602,1774
1588,1760
1573,1746
1563,1737
1544,1741
1524,1744
1511,1746
1526,1760
1540,1774
1550,1783
1570,1779
1589,1776
1602,1774
1618,1786
1634,1798
1641,1803
1660,1798
1679,1793
1688,1790
1672,1778
1656,1766
1649,1761
1630,1766
1611,1771
1602,1774
1614,1789
1627,1805
1639,1821
1651,1837
1663,1853
1665,1855
1674,1837
1682,1819
1690,1801
1698,1783
1703,1773
1706,1753
1709,1734
1713,1714
1716,1694
1717,1687
1728,1670
1738,1653
1749,1636
1759,1619
1762,1614
1780,1605
1798,1596
1816,1587
1834,1579
1838,1577
1858,1580
1863,1581
1877,1567
1881,1563
1861,1560
1856,1559
1842,1573
1838,1577
1858,1574
1878,1572
1881,1571
1891,1554
1900,1536
1902,1534
1882,1536
1862,1539
1859,1539
1849,1557
1840,1574
1838,1577
1820,1586
1802,1594
1784,1603
1766,1612
1762,1614
1759,1604
1749,1601
1753,1611
1762,1614
1755,1598
1737,1594
1745,1610
1762,1614
1782,1612
1785,1612
1796,1595
1797,1592
1778,1594
1775,1594
1764,1611
1762,1614
1752,1631
1741,1648
1731,1665
1720,1682
1717,1687
1737,1689
1737,1689
1751,1674
1751,1674
1731,1672
1731,1672
1717,1687
1717,1687
1713,1673
1699,1668
1703,1682
1717,1687
1714,1706
1711,1726
1707,1746
1704,1766
1703,1773
1711,1772
1716,1764
1707,1766
1703,1773
1712,1771
1716,1762
1707,1764
1703,1773
1715,1789
1725,1802
1745,1802
1761,1803
1749,1787
1739,1773
1719,1773
1703,1773
1694,1791
1686,1809
1678,1828
1670,1846
1665,1855
1652,1841
1651,1839
1631,1842
1629,1842
1643,1856
1644,1858
1664,1855
1665,1855
1662,1839
1647,1831
1650,1848
1665,1855
1672,1851
1672,1843
1665,1847
1665,1855
1685,1854
