x,y
1557,1628
1542,1614
1528,1601
1527,1600
1557,1628
1543,1613
1530,1599
1517,1586
1557,1628
1544,1612
1532,1597
1519,1582
1508,1569
1557,1628
1546,1612
1534,1595
1522,1579
1517,1572
1557,1628
1547,1611
1536,1594
1531,1586
1557,1628
1548,1610
1539,1592
1535,1586
1557,1628
1549,1609
1541,1591
1533,1573
1531,1567
1557,1628
1551,1609
1544,1590
1537,1571
1531,1553
1557,1628
1552,1609
1546,1589
1541,1570
1541,1568
1557,1628
1553,1608
1549,1589
1549,1586
1557,1628
1555,1608
1552,1588
1550,1574
1557,1628
1556,1608
1555,1588
1553,1568
1552,1554
1557,1628
1557,1608
1557,1588
1558,1568
1558,1556
1557,1628
1559,1608
1560,1588
1561,1576
1557,1628
1560,1608
1563,1588
1564,1584
1557,1628
1562,1608
1566,1589
1570,1569
1571,1566
1557,1628
1563,1609
1569,1589
1574,1570
1580,1551
1580,1550
1557,1628
1564,1609
1571,1590
1578,1571
1579,1568
1557,1628
1566,1610
1574,1591
1576,1587
1557,1628
1567,1610
1576,1593
1582,1582
1557,1628
1568,1611
1579,1594
1589,1577
1596,1567
1557,1628
1569,1612
1581,1596
1593,1579
1601,1568
1557,1628
1570,1613
1583,1597
1593,1586
1557,1628
1571,1613
1585,1599
1587,1597
1557,1628
1572,1614
1587,1601
1602,1588
1603,1587
1557,1628
1573,1616
1589,1603
1605,1591
1620,1580
1557,1628
1574,1617
1591,1606
1607,1595
1613,1591
1557,1628
1575,1618
1592,1608
1598,1605
1557,1628
1575,1619
1593,1611
1601,1607
1557,1628
1576,1620
1594,1613
1613,1606
1621,1603
1557,1628
1576,1622
1595,1616
1614,1610
1631,1605
1557,1628
1577,1623
1596,1618
1614,1614
1557,1628
1577,1624
1597,1621
1598,1621
1557,1628
1577,1626
1597,1624
1615,1622
1557,1628
1577,1627
1597,1627
1617,1626
1634,1626
1557,1628
1577,1629
1597,1630
1617,1630
1626,1631
1557,1628
1577,1630
1597,1632
1606,1633
1557,1628
1577,1631
1597,1635
1603,1636
1557,1628
1577,1633
1596,1638
1615,1643
1621,1644
1557,1628
1576,1634
1595,1640
1614,1647
1633,1653
1557,1628
1576,1635
1594,1643
1613,1651
1614,1651
1557,1628
1575,1637
1593,1646
1596,1647
1099,1447
1099,1447
1097,1427
1096,1407
1095,1389
1099,1447
1099,1427
1099,1407
1099,1387
1098,1371
1099,1447
1100,1427
1101,1407
1103,1387
1104,1368
1099,1447
1102,1427
1104,1407
1107,1387
1108,1381
1099,1447
1103,1427
1107,1408
1108,1401
1099,1447
1104,1428
1110,1408
1112,1399
1099,1447
1106,1428
1112,1409
1119,1390
1122,1381
1099,1447
1107,1429
1115,1410
1123,1392
1131,1374
1131,1373
1099,1447
1108,1429
1118,1412
1127,1394
1133,1382
1099,1447
1109,1430
1120,1413
1127,1401
1099,1447
1111,1431
1122,1414
1124,1412
1099,1447
1112,1432
1124,1416
1137,1401
1139,1399
1099,1447
1113,1432
1127,1418
1140,1404
1152,1391
1099,1447
1114,1433
1129,1420
1143,1407
1156,1395
1099,1447
1115,1435
1130,1422
1146,1410
1148,1408
1099,1447
1115,1436
1132,1424
1135,1422
1099,1447
1116,1437
1133,1427
1145,1420
1099,1447
1117,1438
1135,1429
1153,1421
1165,1414
1099,1447
1117,1439
1136,1432
1154,1424
1173,1417
1174,1416
1099,1447
1118,1441
1137,1434
1156,1428
1165,1425
1099,1447
1118,1442
1138,1437
1147,1435
858,1232
858,1232
838,1236
819,1240
801,1243
858,1232
838,1235
818,1237
799,1239
782,1242
858,1232
838,1233
818,1234
798,1235
789,1236
858,1232
838,1232
818,1231
809,1231
858,1232
838,1230
818,1229
811,1228
858,1232
838,1229
819,1226
799,1223
792,1222
858,1232
839,1228
819,1223
800,1219
781,1214
858,1232
839,1226
820,1220
801,1215
799,1214
858,1232
839,1225
821,1218
818,1217
858,1232
840,1224
822,1215
808,1209
858,1232
841,1222
823,1213
806,1203
793,1196
858,1232
841,1221
825,1210
808,1199
798,1193
858,1232
842,1220
826,1208
816,1201
858,1232
843,1219
828,1206
824,1203
858,1232
844,1218
830,1204
816,1190
813,1187
858,1232
845,1217
832,1202
819,1187
806,1172
804,1170
858,1232
846,1216
834,1200
822,1184
819,1181
858,1232
847,1215
836,1198
834,1194
858,1232
848,1215
839,1197
833,1187
858,1232
850,1214
841,1196
833,1178
828,1167
858,1232
851,1213
844,1195
837,1176
831,1162
858,1232
852,1213
846,1194
842,1179
858,1232
854,1213
849,1193
849,1190
858,1232
855,1212
852,1193
849,1173
849,1171
858,1232
856,1212
855,1192
853,1172
851,1153
858,1232
858,1212
857,1192
857,1172
857,1165
858,1232
859,1212
860,1192
861,1185
858,1232
861,1212
863,1192
864,1183
858,1232
862,1212
866,1193
870,1173
871,1164
858,1232
863,1213
869,1193
874,1174
878,1158
858,1232
865,1213
871,1194
877,1177
858,1232
866,1214
874,1195
874,1194
858,1232
867,1214
876,1196
885,1181
858,1232
868,1215
879,1198
889,1181
898,1166
858,1232
870,1216
881,1199
893,1183
898,1175
858,1232
871,1217
883,1201
889,1194
858,1232
872,1217
885,1203
890,1198
858,1232
873,1218
887,1205
902,1191
907,1187
858,1232
874,1220
889,1207
905,1195
920,1182
858,1232
875,1221
891,1209
907,1198
909,1197
858,1232
875,1222
892,1212
895,1210
1363,1960
1368,1941
1373,1921
1377,1902
1382,1882
1387,1863
1388,1861
1388,1841
1389,1821
1390,1801
1391,1781
1392,1765
1389,1745
1387,1725
1385,1706
1383,1686
1382,1672
1375,1654
1369,1635
1362,1616
1355,1597
1352,1587
1356,1568
1360,1548
1364,1528
1368,1509
1370,1502
1364,1483
1358,1464
1352,1445
1346,1426
1345,1421
1332,1405
1320,1389
1308,1374
1295,1358
1294,1357
1275,1352
1256,1347
1236,1342
1217,1338
1216,1338
1235,1343
1246,1346
1262,1334
1272,1327
1253,1322
1241,1319
1225,1331
1216,1338
1235,1342
1255,1347
1274,1352
1294,1357
1294,1357
1287,1338
1281,1319
1261,1314
1243,1308
1249,1327
1256,1345
1275,1351
1294,1357
1307,1372
1319,1388
1331,1404
1344,1420
1345,1421
1354,1414
1355,1402
1345,1409
1345,1421
1364,1416
1371,1414
1378,1396
1381,1390
1362,1395
1355,1396
1347,1415
1345,1421
1331,1406
1318,1391
1317,1390
1297,1392
1277,1393
1276,1393
1289,1408
1302,1423
1303,1424
1323,1423
1343,1421
1345,1421
1351,1440
1357,1459
1362,1478
1368,1497
1370,1502
1385,1507
1398,1498
1383,1493
1370,1502
1380,1496
1381,1484
1371,1490
1370,1502
1366,1522
1362,1541
1357,1561
1353,1580
1352,1587
1360,1582
1361,1572
1353,1577
1352,1587
1372,1591
1391,1595
1399,1596
1414,1583
1429,1569
1435,1564
1415,1560
1395,1556
1387,1555
1373,1568
1358,1582
1352,1587
1347,1568
1345,1556
1326,1548
1315,1543
1320,1563
1323,1574
1341,1582
1352,1587
1359,1606
1365,1625
1372,1644
1378,1663
1382,1672
1383,1663
1376,1657
1375,1666
1382,1672
1402,1675
1408,1675
1422,1661
1427,1656
1407,1654
1400,1653
1386,1668
1382,1672
1384,1692
1386,1712
1388,1732
1390,1752
1392,1765
1380,1759
1369,1764
1380,1770
1392,1765
1401,1759
1403,1748
1393,1754
1392,1765
1392,1755
1383,1748
1383,1759
1392,1765
1391,1785
1390,1805
1389,1825
1388,1845
1388,1861
1406,1853
1424,1845
1442,1836
1460,1828
1468,1825
1484,1812
1500,1800
1516,1788
1532,1776
1535,1773
1529,1754
1523,1735
1517,1716
1511,1696
1511,1695
1522,1678
1534,1662
1545,1646
1556,1629
1557,1628
1572,1623
1577,1609
1562,1613
1557,1628
1542,1614
1528,1601
1527,1600
1516,1584
1515,1583
1509,1572
1506,1564
1513,1569
1523,1577
1537,1592
1537,1592
1547,1610
1557,1627
1557,1628
1547,1610
1538,1593
1537,1592
1532,1573
1531,1572
1529,1560
1529,1551
1534,1558
1541,1569
1549,1587
1549,1588
1553,1607
1557,1627
1557,1628
1553,1608
1550,1589
1549,1588
1550,1568
1550,1567
1552,1554
1554,1546
1557,1554
1560,1567
1562,1586
1562,1587
1560,1607
1557,1627
1557,1628
1560,1608
1562,1588
1562,1587
1569,1569
1570,1568
1576,1557
1580,1549
1580,1558
1579,1571
1575,1590
1575,1591
1566,1609
1558,1627
1557,1628
1566,1610
1575,1592
1575,1591
1587,1575
1588,1575
1597,1566
1604,1561
1601,1569
1596,1580
1586,1598
1586,1598
1572,1613
1558,1627
1557,1628
1571,1613
1585,1599
1586,1598
1602,1588
1603,1587
1614,1582
1622,1579
1617,1586
1609,1595
1594,1608
1593,1609
1576,1618
1558,1627
1557,1628
1575,1618
1593,1609
1593,1609
1613,1604
1614,1604
1626,1602
1635,1602
1628,1607
1617,1613
1598,1621
1598,1621
1578,1624
1558,1628
1557,1628
1577,1624
1597,1621
1598,1621
1617,1622
1618,1622
1631,1625
1639,1627
1631,1630
1618,1632
1598,1634
1598,1634
1578,1631
1558,1628
1557,1628
1577,1631
1597,1634
1598,1634
1616,1642
1617,1642
1628,1648
1635,1653
1626,1653
1614,1651
1594,1647
1594,1646
1576,1637
1558,1628
1557,1628
1546,1644
1535,1661
1523,1677
1512,1694
1511,1695
1495,1685
1478,1691
1494,1701
1511,1695
1531,1696
1551,1698
1561,1699
1575,1684
1588,1669
1595,1661
1575,1659
1555,1658
1544,1657
1531,1672
1518,1687
1511,1695
1491,1691
1486,1690
1471,1703
1467,1707
1487,1711
1492,1712
1507,1698
1511,1695
1492,1689
1473,1683
1462,1679
1446,1691
1430,1703
1421,1709
1440,1715
1459,1721
1469,1724
1486,1713
1502,1701
1511,1695
1517,1714
1523,1733
1529,1752
1535,1771
1535,1773
1549,1787
1562,1802
1576,1817
1590,1832
1592,1834
1611,1829
1612,1828
1618,1810
1619,1809
1600,1815
1599,1815
1592,1834
1592,1834
1608,1847
1624,1859
1635,1868
1655,1863
1674,1858
1688,1854
1672,1841
1657,1829
1645,1820
1626,1825
1606,1831
1592,1834
1579,1820
1565,1805
1551,1790
1538,1776
1535,1773
1533,1759
1522,1753
1524,1766
1535,1773
1550,1787
1554,1791
1574,1788
1580,1787
1566,1773
1561,1769
1542,1772
1535,1773
1520,1785
1504,1797
1488,1809
1472,1822
1468,1825
1483,1822
1489,1810
1475,1812
1468,1825
1469,1834
1477,1839
1476,1830
1468,1825
1470,1841
1485,1850
1483,1833
1468,1825
1450,1833
1432,1841
1414,1849
1395,1858
1388,1861
1377,1855
1366,1859
1376,1866
1388,1861
1381,1850
1368,1849
1374,1860
1388,1861
1371,1864
1363,1880
1380,1877
1388,1861
1383,1881
1378,1900
1373,1920
1368,1939
1363,1958
1363,1960
1352,1943
1342,1926
1331,1909
1320,1892
1310,1875
1299,1859
1288,1842
1277,1826
1266,1809
1255,1792
1244,1776
1233,1760
1220,1745
1207,1730
1194,1715
1181,1700
1168,1685
1163,1678
1151,1662
1139,1645
1127,1629
1116,1613
1104,1597
1102,1593
1091,1577
1080,1560
1070,1543
1059,1526
1052,1514
1040,1498
1028,1482
1016,1466
1003,1450
997,1442
984,1427
971,1412
957,1397
944,1382
939,1377
927,1360
916,1344
904,1328
892,1312
890,1308
882,1289
874,1271
867,1252
859,1234
858,1232
859,1212
859,1210
844,1197
842,1196
841,1216
841,1218
856,1231
858,1232
839,1237
819,1242
818,1243
799,1243
798,1243
785,1242
777,1241
784,1237
797,1233
816,1230
817,1230
837,1231
857,1232
858,1232
