x,y
60,1470
75,1470
90,1470
105,1470
120,1470
135,1470
150,1470
165,1470
180,1470
195,1470
210,1470
225,1470
240,1470
255,1470
270,1470
285,1470
300,1470
315,1470
330,1470
345,1470
360,1470
375,1470
390,1470
405,1470
420,1470
435,1470
450,1470
465,1470
480,1470
495,1470
510,1470
525,1470
540,1470
555,1470
570,1470
585,1470
600,1470
615,1470
630,1470
645,1470
660,1470
675,1470
690,1470
705,1470
720,1470
735,1470
750,1470
765,1470
780,1470
795,1470
810,1470
825,1470
840,1470
855,1470
870,1470
885,1470
900,1470
915,1470
930,1470
945,1470
960,1470
975,1470
990,1470
1005,1470
1020,1470
1035,1470
1050,1470
1065,1470
1080,1470
1095,1470
1110,1470
1125,1470
1140,1470
1155,1470
1170,1470
1185,1470
1200,1470
1215,1470
1230,1470
1245,1470
1260,1470
1275,1470
1290,1470
1305,1470
1320,1470
1335,1470
1350,1470
1365,1470
1380,1470
1395,1470
1410,1470
1425,1470
655,1470
653,1455
651,1440
649,1425
647,1411
645,1396
643,1381
641,1366
641,1363
640,1348
638,1333
637,1318
636,1303
634,1288
633,1273
631,1259
631,1258
630,1243
629,1228
627,1213
626,1198
625,1183
624,1168
622,1155
621,1140
620,1125
618,1110
617,1095
616,1080
614,1065
613,1054
612,1039
610,1024
608,1009
606,994
605,984
605,969
604,954
603,939
602,924
602,915
600,900
597,886
595,871
592,856
591,850
590,835
589,820
588,805
587,790
587,785
589,771
591,756
593,741
595,726
595,723
608,730
622,737
635,743
648,750
652,753
657,752
653,748
648,750
634,743
621,736
607,730
595,723
588,721
582,724
589,727
595,723
593,738
591,753
589,768
587,783
587,785
580,783
574,786
581,789
587,785
577,780
568,785
577,790
587,785
588,800
589,815
590,830
591,845
591,850
588,845
582,845
585,850
591,850
594,864
596,879
598,894
601,909
602,915
599,910
593,910
596,915
602,915
610,914
613,907
605,908
602,915
603,930
603,945
604,960
605,975
605,984
611,985
616,981
610,979
605,984
607,998
609,1013
610,1028
612,1043
613,1054
612,1039
611,1024
610,1009
609,994
608,979
607,966
608,951
608,936
608,921
609,906
609,891
610,878
610,863
611,848
611,833
612,818
612,803
613,793
