x,y
967,1704
967,1704
947,1705
928,1707
909,1708
967,1704
947,1704
927,1704
907,1704
891,1704
967,1704
947,1702
928,1701
908,1699
894,1698
967,1704
948,1701
928,1698
915,1696
967,1704
948,1700
928,1695
924,1695
967,1704
948,1698
929,1693
910,1687
907,1686
967,1704
949,1697
930,1690
911,1683
892,1676
967,1704
949,1696
931,1687
913,1679
905,1676
967,1704
950,1694
932,1685
925,1681
967,1704
951,1693
934,1683
927,1678
967,1704
951,1692
935,1680
919,1668
913,1664
967,1704
952,1691
937,1678
922,1665
906,1652
906,1652
967,1704
953,1690
939,1676
925,1662
922,1659
967,1704
954,1689
941,1674
938,1670
967,1704
955,1688
943,1672
936,1663
967,1704
956,1687
945,1671
934,1654
928,1644
967,1704
958,1687
948,1669
938,1652
929,1637
967,1704
959,1686
950,1668
942,1650
967,1704
960,1685
953,1667
952,1665
967,1704
961,1685
955,1666
950,1649
967,1704
963,1684
958,1665
953,1646
950,1630
967,1704
964,1684
961,1664
958,1645
955,1631
967,1704
966,1684
964,1664
962,1650
967,1704
967,1684
966,1664
966,1660
967,1704
968,1684
969,1664
970,1644
970,1641
967,1704
970,1684
972,1664
974,1644
976,1625
967,1704
971,1684
975,1665
978,1645
980,1636
967,1704
972,1685
977,1665
980,1656
967,1704
974,1685
980,1666
982,1659
967,1704
975,1685
983,1667
990,1649
993,1642
967,1704
976,1686
985,1668
994,1650
1003,1632
1004,1631
967,1704
978,1687
988,1669
998,1652
1001,1648
967,1704
979,1687
990,1671
993,1666
1080,1451
1080,1451
1060,1451
1040,1451
1022,1450
1080,1451
1060,1449
1040,1448
1020,1446
1004,1445
1080,1451
1060,1448
1040,1445
1020,1442
1010,1441
1080,1451
1060,1447
1041,1442
1030,1440
1080,1451
1061,1445
1041,1440
1036,1438
1080,1451
1061,1444
1042,1437
1024,1430
1019,1428
1080,1451
1062,1443
1043,1434
1025,1426
1007,1418
1006,1417
1080,1451
1062,1441
1045,1432
1027,1422
1023,1420
1080,1451
1063,1440
1046,1429
1042,1427
1080,1451
1064,1439
1048,1427
1039,1420
1080,1451
1065,1438
1049,1425
1034,1412
1026,1405
1080,1451
1066,1437
1051,1423
1037,1409
1026,1398
1080,1451
